Date,Winning Numbers
11/15/2013,32  29
11/15/2013,12  15
11/15/2013,34  18
11/15/2013,24  05
11/14/2013,21  29
11/14/2013,23  10
11/14/2013,32  21
11/14/2013,17  12
11/13/2013,26  33
11/13/2013,27  25
11/13/2013,11  34
11/13/2013,32  24
11/12/2013,04  29
11/12/2013,25  19
11/12/2013,09  30
11/12/2013,20  06
11/11/2013,34  26
11/11/2013,34  27
11/11/2013,30  33
11/11/2013,01  21
11/10/2013,13  24
11/10/2013,33  21
11/10/2013,19  31
11/10/2013,27  17
11/9/2013,21  30
11/9/2013,35  27
11/9/2013,21  08
11/9/2013,36  14
11/8/2013,15  33
11/8/2013,16  07
11/8/2013,33  31
11/8/2013,20  14
11/7/2013,19  16
11/7/2013,05  31
11/7/2013,21  29
11/7/2013,29  09
11/6/2013,10  25
11/6/2013,21  14
11/6/2013,23  04
11/6/2013,36  30
11/5/2013,06  15
11/5/2013,30  36
11/5/2013,10  13
11/5/2013,27  03
11/4/2013,04  12
11/4/2013,27  19
11/4/2013,26  35
11/4/2013,09  32
11/3/2013,03  13
11/3/2013,03  21
11/3/2013,17  20
11/3/2013,29  07
11/2/2013,24  09
11/2/2013,24  17
11/2/2013,27  23
11/2/2013,23  16
11/1/2013,33  23
11/1/2013,07  23
11/1/2013,32  20
11/1/2013,07  27
10/31/2013,36  03
10/31/2013,02  08
10/31/2013,11  13
10/31/2013,02  34
10/30/2013,01  24
10/30/2013,32  36
10/30/2013,13  36
10/30/2013,29  06
10/29/2013,35  16
10/29/2013,31  16
10/29/2013,17  07
10/29/2013,29  20
10/28/2013,04  26
10/28/2013,18  25
10/28/2013,17  11
10/28/2013,25  17
10/27/2013,21  26
10/27/2013,11  25
10/27/2013,32  09
10/27/2013,05  07
10/26/2013,17  03
10/26/2013,09  10
10/26/2013,17  07
10/26/2013,10  36
10/25/2013,08  18
10/25/2013,02  07
10/25/2013,16  04
10/25/2013,06  04
10/24/2013,06  07
10/24/2013,18  24
10/24/2013,14  29
10/24/2013,30  20
10/23/2013,35  16
10/23/2013,02  32
10/23/2013,03  04
10/23/2013,14  02
10/22/2013,23  34
10/22/2013,20  17
10/22/2013,33  14
10/22/2013,32  04
10/21/2013,15  33
10/21/2013,34  13
10/21/2013,23  29
10/21/2013,31  11
10/20/2013,14  06
10/20/2013,17  26
10/20/2013,27  12
10/20/2013,33  10
10/19/2013,21  33
10/19/2013,19  27
10/19/2013,25  03
10/19/2013,17  21
10/18/2013,20  08
10/18/2013,08  33
10/18/2013,14  07
10/18/2013,16  24
10/17/2013,11  26
10/17/2013,36  01
10/17/2013,07  01
10/17/2013,29  11
10/16/2013,17  05
10/16/2013,30  14
10/16/2013,28  26
10/16/2013,31  23
10/15/2013,08  33
10/15/2013,24  26
10/15/2013,36  01
10/15/2013,11  36
10/14/2013,16  30
10/14/2013,01  02
10/14/2013,31  01
10/14/2013,26  19
10/13/2013,03  10
10/13/2013,09  32
10/13/2013,32  03
10/13/2013,23  23
10/12/2013,03  19
10/12/2013,21  16
10/12/2013,01  34
10/12/2013,35  11
10/11/2013,08  07
10/11/2013,17  16
10/11/2013,30  06
10/11/2013,09  16
10/10/2013,11  22
10/10/2013,33  07
10/10/2013,07  19
10/10/2013,35  19
10/9/2013,20  20
10/9/2013,32  24
10/9/2013,17  26
10/9/2013,10  12
10/8/2013,36  06
10/8/2013,09  04
10/8/2013,32  10
10/8/2013,13  33
10/7/2013,14  32
10/7/2013,29  26
10/7/2013,32  32
10/7/2013,28  13
10/6/2013,30  09
10/6/2013,14  18
10/6/2013,20  22
10/6/2013,15  08
10/5/2013,31  06
10/5/2013,09  16
10/5/2013,08  26
10/5/2013,19  21
10/4/2013,15  32
10/4/2013,18  15
10/4/2013,15  23
10/4/2013,06  13
10/3/2013,26  03
10/3/2013,23  11
10/3/2013,33  25
10/3/2013,34  09
10/2/2013,10  02
10/2/2013,15  27
10/2/2013,34  18
10/2/2013,14  14
10/1/2013,32  17
10/1/2013,10  06
10/1/2013,28  31
10/1/2013,26  01
9/30/2013,18  33
9/30/2013,10  23
9/30/2013,10  02
9/30/2013,08  18
9/29/2013,18  03
9/29/2013,09  17
9/29/2013,23  03
9/29/2013,27  32
9/28/2013,35  19
9/28/2013,36  15
9/28/2013,28  11
9/28/2013,25  07
9/27/2013,18  24
9/27/2013,08  28
9/27/2013,15  03
9/27/2013,28  15
9/26/2013,08  17
9/26/2013,03  16
9/26/2013,10  26
9/26/2013,27  21
9/25/2013,22  18
9/25/2013,01  23
9/25/2013,27  16
9/25/2013,28  32
9/24/2013,28  26
9/24/2013,14  08
9/24/2013,18  36
9/24/2013,27  03
9/23/2013,05  11
9/23/2013,08  09
9/23/2013,01  29
9/23/2013,18  10
9/22/2013,06  10
9/22/2013,30  31
9/22/2013,24  11
9/22/2013,01  24
9/21/2013,23  08
9/21/2013,28  35
9/21/2013,35  09
9/21/2013,17  10
9/20/2013,29  29
9/20/2013,27  11
9/20/2013,27  35
9/20/2013,22  16
9/19/2013,33  10
9/19/2013,12  06
9/19/2013,15  05
9/19/2013,19  15
9/18/2013,14  31
9/18/2013,12  03
9/18/2013,21  14
9/18/2013,03  10
9/17/2013,16  35
9/17/2013,09  15
9/17/2013,28  14
9/17/2013,07  16
9/16/2013,05  19
9/16/2013,10  22
9/16/2013,21  16
9/16/2013,04  25
9/15/2013,20  05
9/15/2013,19  20
9/15/2013,08  22
9/15/2013,07  27
9/14/2013,10  20
9/14/2013,12  16
9/14/2013,22  10
9/14/2013,27  33
9/13/2013,18  05
9/13/2013,03  19
9/13/2013,01  02
9/13/2013,15  11
9/12/2013,30  34
9/12/2013,36  28
9/12/2013,15  24
9/12/2013,21  33
9/11/2013,25  12
9/11/2013,05  35
9/11/2013,12  31
9/11/2013,03  26
9/10/2013,28  24
9/10/2013,35  33
9/10/2013,11  05
9/10/2013,30  03
9/9/2013,05  21
9/9/2013,02  10
9/9/2013,08  02
9/9/2013,27  06
9/8/2013,15  27
9/8/2013,11  25
9/8/2013,09  24
9/8/2013,23  16
9/7/2013,29  21
9/7/2013,31  21
9/7/2013,29  15
9/7/2013,22  24
9/6/2013,15  28
9/6/2013,10  24
9/6/2013,31  14
9/6/2013,06  20
9/5/2013,28  05
9/5/2013,21  27
9/5/2013,34  20
9/5/2013,22  32
9/4/2013,30  32
9/4/2013,33  11
9/4/2013,11  09
9/4/2013,13  05
9/3/2013,29  33
9/3/2013,12  02
9/3/2013,02  01
9/3/2013,35  06
9/2/2013,06  14
9/2/2013,31  07
9/2/2013,18  25
9/2/2013,17  07
9/1/2013,18  16
9/1/2013,26  14
9/1/2013,27  02
9/1/2013,29  25
8/31/2013,22  22
8/31/2013,21  10
8/31/2013,31  28
8/31/2013,33  09
8/30/2013,21  22
8/30/2013,13  19
8/30/2013,11  33
8/30/2013,01  03
8/29/2013,24  14
8/29/2013,20  18
8/29/2013,17  26
8/29/2013,14  33
8/28/2013,28  02
8/28/2013,10  21
8/28/2013,34  32
8/28/2013,19  27
8/27/2013,36  12
8/27/2013,21  03
8/27/2013,18  20
8/27/2013,03  18
8/26/2013,28  04
8/26/2013,10  07
8/26/2013,11  16
8/26/2013,22  18
8/25/2013,30  05
8/25/2013,18  31
8/25/2013,18  09
8/25/2013,25  26
8/24/2013,32  14
8/24/2013,20  03
8/24/2013,03  18
8/24/2013,26  30
8/23/2013,28  13
8/23/2013,32  29
8/23/2013,17  22
8/23/2013,24  05
8/22/2013,30  13
8/22/2013,10  21
8/22/2013,04  01
8/22/2013,22  26
8/21/2013,06  28
8/21/2013,16  21
8/21/2013,15  22
8/21/2013,22  35
8/20/2013,01  06
8/20/2013,34  31
8/20/2013,11  30
8/20/2013,24  13
8/19/2013,16  29
8/19/2013,17  26
8/19/2013,23  03
8/19/2013,31  28
8/18/2013,15  02
8/18/2013,13  04
8/18/2013,13  26
8/18/2013,07  35
8/17/2013,18  35
8/17/2013,10  02
8/17/2013,33  14
8/17/2013,02  35
8/16/2013,13  11
8/16/2013,27  35
8/16/2013,04  19
8/16/2013,16  35
8/15/2013,01  22
8/15/2013,16  11
8/15/2013,07  12
8/15/2013,26  06
8/14/2013,33  01
8/14/2013,11  14
8/14/2013,02  22
8/14/2013,13  26
8/13/2013,04  15
8/13/2013,14  20
8/13/2013,18  18
8/13/2013,17  30
8/12/2013,36  11
8/12/2013,33  20
8/12/2013,19  06
8/12/2013,18  08
8/11/2013,21  36
8/11/2013,34  33
8/11/2013,26  20
8/11/2013,15  34
8/10/2013,35  31
8/10/2013,11  19
8/10/2013,29  15
8/10/2013,12  23
8/9/2013,12  20
8/9/2013,30  34
8/9/2013,15  19
8/9/2013,02  06
8/8/2013,25  33
8/8/2013,05  25
8/8/2013,07  23
8/8/2013,34  15
8/7/2013,25  03
8/7/2013,19  32
8/7/2013,32  11
8/7/2013,10  36
8/6/2013,11  31
8/6/2013,24  24
8/6/2013,32  36
8/6/2013,19  12
8/5/2013,01  36
8/5/2013,10  11
8/5/2013,32  26
8/5/2013,09  06
8/4/2013,28  11
8/4/2013,23  24
8/4/2013,26  10
8/4/2013,17  08
8/3/2013,32  27
8/3/2013,13  27
8/3/2013,05  27
8/3/2013,35  15
8/2/2013,29  06
8/2/2013,28  21
8/2/2013,16  01
8/2/2013,06  31
8/1/2013,17  31
8/1/2013,20  26
8/1/2013,28  08
8/1/2013,12  19
7/31/2013,12  12
7/31/2013,07  29
7/31/2013,10  16
7/31/2013,20  36
7/30/2013,34  09
7/30/2013,07  04
7/30/2013,02  09
7/30/2013,09  11
7/29/2013,17  07
7/29/2013,15  11
7/29/2013,22  06
7/29/2013,30  04
7/28/2013,12  05
7/28/2013,33  24
7/28/2013,34  31
7/28/2013,16  17
7/27/2013,18  09
7/27/2013,25  03
7/27/2013,28  35
7/27/2013,29  19
7/26/2013,33  29
7/26/2013,08  20
7/26/2013,31  01
7/26/2013,31  04
7/25/2013,01  12
7/25/2013,01  24
7/25/2013,25  30
7/25/2013,17  31
7/24/2013,29  19
7/24/2013,03  14
7/24/2013,24  20
7/24/2013,32  34
7/23/2013,01  18
7/23/2013,02  11
7/23/2013,04  14
7/23/2013,07  20
7/22/2013,28  13
7/22/2013,15  29
7/22/2013,27  21
7/22/2013,35  18
7/21/2013,21  15
7/21/2013,18  36
7/21/2013,20  29
7/21/2013,02  33
7/20/2013,22  35
7/20/2013,23  13
7/20/2013,12  10
7/20/2013,11  10
7/19/2013,31  13
7/19/2013,10  06
7/19/2013,20  17
7/19/2013,34  26
7/18/2013,25  27
7/18/2013,13  33
7/18/2013,14  05
7/18/2013,06  08
7/17/2013,07  23
7/17/2013,12  19
7/17/2013,33  02
7/17/2013,26  30
7/16/2013,29  26
7/16/2013,06  07
7/16/2013,34  18
7/16/2013,27  12
7/15/2013,35  26
7/15/2013,26  02
7/15/2013,14  36
7/15/2013,24  24
7/14/2013,27  08
7/14/2013,33  11
7/14/2013,34  24
7/14/2013,28  13
7/13/2013,31  02
7/13/2013,03  28
7/13/2013,12  14
7/13/2013,18  19
7/12/2013,29  27
7/12/2013,13  22
7/12/2013,23  31
7/12/2013,04  15
7/11/2013,08  09
7/11/2013,09  17
7/11/2013,07  17
7/11/2013,34  05
7/10/2013,34  36
7/10/2013,33  03
7/10/2013,08  15
7/10/2013,14  35
7/9/2013,18  08
7/9/2013,19  27
7/9/2013,03  08
7/9/2013,22  32
7/8/2013,33  29
7/8/2013,32  36
7/8/2013,29  32
7/8/2013,17  14
7/7/2013,15  07
7/7/2013,27  23
7/7/2013,24  08
7/7/2013,19  10
7/6/2013,18  09
7/6/2013,23  04
7/6/2013,22  10
7/6/2013,26  17
7/5/2013,33  10
7/5/2013,12  13
7/5/2013,33  03
7/5/2013,26  07
7/4/2013,02  11
7/4/2013,null
7/4/2013,10  33
7/4/2013,33  27
7/3/2013,27  12
7/3/2013,02  30
7/3/2013,30  06
7/3/2013,19  27
7/2/2013,19  12
7/2/2013,26  10
7/2/2013,01  36
7/2/2013,08  02
7/1/2013,02  26
7/1/2013,07  12
7/1/2013,11  28
7/1/2013,01  22
6/30/2013,04  09
6/30/2013,25  13
6/30/2013,14  22
6/30/2013,17  13
6/29/2013,07  32
6/29/2013,34  33
6/29/2013,28  21
6/29/2013,32  30
6/28/2013,29  04
6/28/2013,24  22
6/28/2013,30  18
6/28/2013,18  30
6/27/2013,35  21
6/27/2013,07  06
6/27/2013,22  18
6/27/2013,13  19
6/26/2013,23  19
6/26/2013,02  08
6/26/2013,25  21
6/26/2013,03  25
6/25/2013,07  33
6/25/2013,15  07
6/25/2013,31  25
6/25/2013,22  29
6/24/2013,01  20
6/24/2013,17  03
6/24/2013,17  06
6/24/2013,35  18
6/23/2013,15  05
6/23/2013,25  35
6/23/2013,22  29
6/23/2013,04  26
6/22/2013,16  19
6/22/2013,09  32
6/22/2013,36  16
6/22/2013,27  20
6/21/2013,29  34
6/21/2013,23  20
6/21/2013,16  09
6/21/2013,18  35
6/20/2013,28  07
6/20/2013,17  30
6/20/2013,17  23
6/20/2013,04  25
6/19/2013,11  10
6/19/2013,09  34
6/19/2013,06  02
6/19/2013,21  29
6/18/2013,15  36
6/18/2013,04  04
6/18/2013,10  35
6/18/2013,09  20
6/17/2013,34  29
6/17/2013,30  10
6/17/2013,14  20
6/17/2013,26  04
6/16/2013,03  22
6/16/2013,12  13
6/16/2013,35  25
6/16/2013,31  31
6/15/2013,24  02
6/15/2013,15  11
6/15/2013,03  33
6/15/2013,17  14
6/14/2013,02  15
6/14/2013,02  31
6/14/2013,15  28
6/14/2013,14  28
6/13/2013,29  25
6/13/2013,20  05
6/13/2013,35  21
6/13/2013,02  34
6/12/2013,29  28
6/12/2013,14  26
6/12/2013,33  17
6/12/2013,33  17
6/11/2013,30  25
6/11/2013,17  34
6/11/2013,26  35
6/11/2013,03  05
6/10/2013,19  09
6/10/2013,32  13
6/10/2013,02  06
6/10/2013,14  34
6/9/2013,15  20
6/9/2013,36  34
6/9/2013,02  13
6/9/2013,34  27
6/8/2013,09  33
6/8/2013,04  11
6/8/2013,32  23
6/8/2013,20  13
6/7/2013,07  10
6/7/2013,09  15
6/7/2013,24  25
6/7/2013,22  27
6/6/2013,24  16
6/6/2013,08  26
6/6/2013,26  10
6/6/2013,22  22
6/5/2013,18  12
6/5/2013,17  32
6/5/2013,21  09
6/5/2013,28  01
6/4/2013,33  11
6/4/2013,21  23
6/4/2013,12  17
6/4/2013,13  21
6/3/2013,24  29
6/3/2013,04  15
6/3/2013,28  31
6/3/2013,27  35
6/2/2013,06  05
6/2/2013,17  23
6/2/2013,26  22
6/2/2013,03  32
6/1/2013,34  29
6/1/2013,20  06
6/1/2013,36  16
6/1/2013,26  07
5/31/2013,05  11
5/31/2013,14  30
5/31/2013,22  05
5/31/2013,36  15
5/30/2013,29  33
5/30/2013,26  06
5/30/2013,10  18
5/30/2013,03  02
5/29/2013,31  19
5/29/2013,35  34
5/29/2013,24  14
5/29/2013,07  24
5/28/2013,16  32
5/28/2013,31  21
5/28/2013,30  10
5/28/2013,21  05
5/27/2013,16  14
5/27/2013,16  31
5/27/2013,22  02
5/27/2013,04  17
5/26/2013,33  22
5/26/2013,31  05
5/26/2013,22  27
5/26/2013,26  20
5/25/2013,34  21
5/25/2013,08  04
5/25/2013,01  34
5/25/2013,31  36
5/24/2013,12  28
5/24/2013,09  02
5/24/2013,02  33
5/24/2013,23  22
5/23/2013,08  33
5/23/2013,19  32
5/23/2013,17  09
5/23/2013,08  04
5/22/2013,03  01
5/22/2013,09  01
5/22/2013,08  20
5/22/2013,35  16
5/21/2013,09  10
5/21/2013,18  30
5/21/2013,36  08
5/21/2013,28  15
5/20/2013,33  23
5/20/2013,19  35
5/20/2013,22  07
5/20/2013,32  22
5/19/2013,26  06
5/19/2013,03  10
5/19/2013,07  35
5/19/2013,10  13
5/18/2013,11  07
5/18/2013,03  27
5/18/2013,10  32
5/18/2013,29  23
5/17/2013,10  25
5/17/2013,20  01
5/17/2013,21  05
5/17/2013,24  17
5/16/2013,28  24
5/16/2013,16  34
5/16/2013,34  18
5/16/2013,20  16
5/15/2013,36  10
5/15/2013,08  02
5/15/2013,33  02
5/15/2013,25  34
5/14/2013,22  33
5/14/2013,04  09
5/14/2013,25  07
5/14/2013,06  05
5/13/2013,14  13
5/13/2013,19  26
5/13/2013,20  35
5/13/2013,26  15
5/12/2013,25  13
5/12/2013,16  35
5/12/2013,08  27
5/12/2013,07  08
5/11/2013,28  33
5/11/2013,35  12
5/11/2013,04  28
5/11/2013,25  14
5/10/2013,18 21
5/10/2013,30  09
5/10/2013,06  33
5/10/2013,28  12
5/9/2013,20  23
5/9/2013,35  23
5/9/2013,11  26
5/9/2013,29  35
5/8/2013,01  10
5/8/2013,29  27
5/8/2013,20  13
5/8/2013,15  01
5/7/2013,29  10
5/7/2013,23  23
5/7/2013,02  22
5/7/2013,01  03
5/6/2013,13  17
5/6/2013,16  32
5/6/2013,35  14
5/6/2013,19  05
5/5/2013,34  08
5/5/2013,05  24
5/5/2013,13  19
5/5/2013,25  18
5/4/2013,22  22
5/4/2013,18  30
5/4/2013,05  12
5/4/2013,16  17
5/3/2013,25  33
5/3/2013,10  13
5/3/2013,09  32
5/3/2013,04  20
5/2/2013,16  29
5/2/2013,33  07
5/2/2013,18  29
5/2/2013,34  19
5/1/2013,35  31
5/1/2013,08  05
5/1/2013,34  33
5/1/2013,01  29
4/30/2013,24  08
4/30/2013,12  19
4/30/2013,19  30
4/30/2013,33  18
4/29/2013,01  29
4/29/2013,29  01
4/29/2013,19  02
4/29/2013,23  18
4/28/2013,09  13
4/28/2013,06  21
4/28/2013,29  22
4/28/2013,27  10
4/27/2013,03  25
4/27/2013,25  09
4/27/2013,10  14
4/27/2013,30  18
4/26/2013,23  15
4/26/2013,25  04
4/26/2013,25  04
4/26/2013,22  15
4/25/2013,07  02
4/25/2013,24  09
4/25/2013,20  28
4/25/2013,05  32
4/24/2013,29  07
4/24/2013,24  33
4/24/2013,29  20
4/24/2013,29  36
4/23/2013,18  24
4/23/2013,34  29
4/23/2013,06  16
4/23/2013,10  24
4/22/2013,14  10
4/22/2013,18  01
4/22/2013,02  07
4/22/2013,17  23
4/21/2013,24  36
4/21/2013,36  06
4/21/2013,23  16
4/21/2013,19  08
4/20/2013,03  35
4/20/2013,01  20
4/20/2013,05  12
4/20/2013,35  11
4/19/2013,30  06
4/19/2013,29  03
4/19/2013,19  11
4/19/2013,22  21
4/18/2013,06  17
4/18/2013,34  17
4/18/2013,20  28
4/18/2013,14  10
4/17/2013,08  10
4/17/2013,33  12
4/17/2013,18  04
4/17/2013,09  10
4/16/2013,20  10
4/16/2013,07  32
4/16/2013,14  02
4/16/2013,04  14
4/15/2013,14  15
4/15/2013,20  06
4/15/2013,13  19
4/15/2013,34  09
4/14/2013,06  23
4/14/2013,04  08
4/14/2013,15  33
4/14/2013,28  30
4/13/2013,15  18
4/13/2013,04  32
4/13/2013,14  31
4/13/2013,27  29
4/12/2013,12  16
4/12/2013,34  06
4/12/2013,25  35
4/12/2013,23  21
4/11/2013,19  34
4/11/2013,02  08
4/11/2013,14  15
4/11/2013,27  29
4/10/2013,33  35
4/10/2013,06  06
4/10/2013,07  05
4/10/2013,03  18
4/9/2013,07  08
4/9/2013,24  17
4/9/2013,26  04
4/9/2013,25  19
4/8/2013,10  35
4/8/2013,32  06
4/8/2013,19  03
4/8/2013,05  07
4/7/2013,31  22
4/7/2013,31  08
4/7/2013,07  21
4/7/2013,04  33
4/6/2013,03  33
4/6/2013,32  30
4/6/2013,19  30
4/6/2013,17  14
4/5/2013,04  19
4/5/2013,29  32
4/5/2013,35  13
4/5/2013,25  10
4/4/2013,08  05
4/4/2013,14  26
4/4/2013,17  23
4/4/2013,20  03
4/3/2013,35  15
4/3/2013,26  20
4/3/2013,17  09
4/3/2013,25  32
4/2/2013,36  26
4/2/2013,06  23
4/2/2013,17  04
4/2/2013,13  04
4/1/2013,01  27
4/1/2013,36  30
4/1/2013,16  18
4/1/2013,15  16
3/30/2013,28  30
3/30/2013,05  33
3/30/2013,14  06
3/30/2013,08  27
3/28/2013,35  25
3/28/2013,17  03
3/28/2013,11  07
3/28/2013,35  36
3/27/2013,33  03
3/27/2013,09  19
3/27/2013,01  23
3/27/2013,11  33
3/26/2013,02  25
3/26/2013,15  07
3/26/2013,07  32
3/26/2013,06  29
3/25/2013,36  33
3/25/2013,06  04
3/25/2013,28  14
3/25/2013,24  35
3/23/2013,26  14
3/23/2013,13  05
3/23/2013,03  09
3/23/2013,27  26
3/22/2013,06  11
3/22/2013,10  03
3/22/2013,12  23
3/22/2013,34  16
3/21/2013,35  18
3/21/2013,33  06
3/21/2013,08  24
3/21/2013,07  07
3/20/2013,17  26
3/20/2013,21  02
3/20/2013,21  05
3/20/2013,23  36
3/19/2013,26  16
3/19/2013,04  33
3/19/2013,26  04
3/19/2013,28  32
3/18/2013,25  15
3/18/2013,12  29
3/18/2013,22  29
3/18/2013,14  31
3/16/2013,14  36
3/16/2013,14  34
3/16/2013,05  25
3/16/2013,15  26
3/15/2013,21  19
3/15/2013,11  26
3/15/2013,17  30
3/15/2013,08  22
3/14/2013,08  25
3/14/2013,34  01
3/14/2013,30  04
3/14/2013,05  02
3/13/2013,28  29
3/13/2013,34  27
3/13/2013,11  18
3/13/2013,19  05
3/12/2013,22  34
3/12/2013,11  14
3/12/2013,31  13
3/12/2013,34  30
3/11/2013,16  21
3/11/2013,25  09
3/11/2013,33  23
3/11/2013,22  24
3/9/2013,16  14
3/9/2013,13  35
3/9/2013,29  28
3/9/2013,30  08
3/8/2013,06  32
3/8/2013,14  03
3/8/2013,28  07
3/8/2013,33  31
3/7/2013,33  06
3/7/2013,11  07
3/7/2013,14  27
3/7/2013,05  17
3/6/2013,20  14
3/6/2013,18  04
3/6/2013,07  10
3/6/2013,29  24
3/5/2013,17  18
3/5/2013,31  24
3/5/2013,31  03
3/5/2013,14  13
3/4/2013,17  28
3/4/2013,16  23
3/4/2013,13  17
3/4/2013,24  02
3/2/2013,31  01
3/2/2013,18  05
3/2/2013,01  05
3/2/2013,18  21
3/1/2013,17  31
3/1/2013,31  21
3/1/2013,24  13
3/1/2013,09  27
2/28/2013,17  34
2/28/2013,07  11
2/28/2013,18  15
2/28/2013,35  21
2/27/2013,22  08
2/27/2013,02  35
2/27/2013,33  22
2/27/2013,35  16
2/26/2013,05  17
2/26/2013,29  32
2/26/2013,11  19
2/26/2013,16  09
2/25/2013,17  05
2/25/2013,11  11
2/25/2013,12  08
2/25/2013,04  01
2/23/2013,06  27
2/23/2013,13  07
2/23/2013,24  16
2/23/2013,36  35
2/22/2013,31  35
2/22/2013,32  14
2/22/2013,26  10
2/22/2013,11  02
2/21/2013,19  29
2/21/2013,36  28
2/21/2013,06  36
2/21/2013,24  02
2/20/2013,35  25
2/20/2013,12  20
2/20/2013,29  05
2/20/2013,23  18
2/19/2013,24  17
2/19/2013,08  35
2/19/2013,24  10
2/19/2013,07  01
2/18/2013,36  30
2/18/2013,12  20
2/18/2013,10  24
2/16/2013,21  32
2/16/2013,13  08
2/16/2013,36  36
2/16/2013,24  08
2/15/2013,35  20
2/15/2013,36  25
2/15/2013,26  31
2/15/2013,23  08
2/14/2013,06  36
2/14/2013,35  11
2/14/2013,10  14
2/14/2013,04  30
2/12/2013,12  11
2/12/2013,03  04
2/12/2013,14  31
2/12/2013,31  36
2/11/2013,33  22
2/11/2013,17  07
2/11/2013,25  29
2/11/2013,28  13
2/9/2013,07  19
2/9/2013,09  11
2/9/2013,17  23
2/9/2013,20  09
2/8/2013,02  31
2/8/2013,02  25
2/8/2013,15  25
2/8/2013,35  30
2/7/2013,28  26
2/7/2013,14  35
2/7/2013,33  26
2/7/2013,24  33
2/6/2013,07  04
2/6/2013,23  20
2/6/2013,32  11
2/6/2013,08  15
2/5/2013,20  14
2/5/2013,31  11
2/5/2013,23  25
2/5/2013,29  11
2/4/2013,14  33
2/4/2013,1221
2/4/2013,25  07
2/4/2013,30  25
2/2/2013,27  19
2/2/2013,03  32
2/2/2013,13  05
2/2/2013,10  01
2/1/2013,30  22
2/1/2013,28  02
2/1/2013,13  31
2/1/2013,07  30
1/31/2013,20  28
1/31/2013,17  16
1/31/2013,01  34
1/31/2013,13  16
1/30/2013,35  32
1/30/2013,09  31
1/30/2013,11  27
1/30/2013,01  02
1/29/2013,34  23
1/29/2013,14  07
1/29/2013,31  04
1/29/2013,20  22
1/28/2013,02  27
1/28/2013,12  30
1/28/2013,26  02
1/28/2013,11  29
1/26/2013,12  12
1/26/2013,01  16
1/26/2013,26  24
1/26/2013,24  05
1/25/2013,23  21
1/25/2013,35  09
1/25/2013,07  20
1/25/2013,26  08
1/24/2013,08  20
1/24/2013,12  15
1/24/2013,16  28
1/24/2013,10  08
1/23/2013,36  17
1/23/2013,15  28
1/23/2013,09  18
1/23/2013,23  22
1/22/2013,05  27
1/22/2013,12  25
1/22/2013,26  10
1/22/2013,24  14
1/21/2013,18  13
1/21/2013,18  32
1/21/2013,08  16
1/21/2013,09  19
1/19/2013,18  01
1/19/2013,18  18
1/19/2013,07  26
1/19/2013,28  26
1/18/2013,28  30
1/18/2013,35  17
1/18/2013,15  20
1/18/2013,25  24
1/17/2013,21  01
1/17/2013,28  12
1/17/2013,35  32
1/17/2013,10  28
1/16/2013,13  32
1/16/2013,24  04
1/16/2013,34  01
1/16/2013,22  28
1/15/2013,09  10
1/15/2013,19  13
1/15/2013,36  10
1/15/2013,05  14
1/14/2013,04  15
1/14/2013,27  25
1/14/2013,06  27
1/14/2013,01  24
1/12/2013,02  26
1/12/2013,07  36
1/12/2013,33  26
1/12/2013,22  01
1/11/2013,06  16
1/11/2013,09  06
1/11/2013,20  14
1/11/2013,02  24
1/10/2013,09  16
1/10/2013,22  05
1/10/2013,35  14
1/10/2013,21  24
1/9/2013,27  09
1/9/2013,36  10
1/9/2013,30  31
1/9/2013,04  03
1/8/2013,19  15
1/8/2013,09  18
1/8/2013,33  01
1/8/2013,04  36
1/7/2013,21  33
1/7/2013,24  35
1/7/2013,06  36
1/7/2013,05  05
1/5/2013,07  08
1/5/2013,27  22
1/5/2013,05  29
1/5/2013,36  07
1/4/2013,04  34
1/4/2013,19  08
1/4/2013,27  12
1/4/2013,08  29
1/3/2013,35  33
1/3/2013,15  32
1/3/2013,29  09
1/3/2013,02  04
1/2/2013,11  16
1/2/2013,36  28
1/2/2013,04  32
1/2/2013,09  11
12/31/2012,10  02
12/31/2012,36  31
12/31/2012,13  03
12/31/2012,26  10
12/29/2012,04  18
12/29/2012,09  01
12/29/2012,20  25
12/29/2012,03  09
12/28/2012,20  02
12/28/2012,33  18
12/28/2012,32  10
12/28/2012,18  33
12/27/2012,10  02
12/27/2012,09  11
12/27/2012,28  09
12/27/2012,12  28
12/24/2012,33  23
12/24/2012,03  36
12/24/2012,26  22
12/24/2012,19  28
12/22/2012,09  12
12/22/2012,01  27
12/22/2012,29  32
12/22/2012,07  15
12/21/2012,23  27
12/21/2012,32  14
12/21/2012,15  35
12/21/2012,05  26
12/20/2012,09  25
12/20/2012,07  31
12/20/2012,26  30
12/20/2012,35  16
12/19/2012,14  15
12/19/2012,08  08
12/19/2012,12  06
12/19/2012,21  26
12/18/2012,14  18
12/18/2012,28  21
